Nom_client,Prénom,RIB,Numéro de compte,CIN,Solde,Consultation opérations,Agence,Date,VL,Nombre dactions
Jazzi,Azza,77651581045276160865,43387996238,28363561,15370.686,souscription,SOUSSE SAHLOUL,2014-02-08,100.462,153
Jazzi,Azza,79969454614928592632,58241735540,93040044,0.0,rachat,DJERBA,2020-10-21,100.267,0
Jazzi,Azza,85574225155767852920,23369794962,12857740,90775.503,souscription,ENNASR,2016-08-19,110.837,819
Jazzi,Azza,87897275552903959166,46401456198,89492250,78723.252,souscription,BEN AROUS,2014-02-14,107.988,729
Jazzi,Azza,90406722632726105709,98043505007,65104452,0.0,rachat,MONTPLAISIR,2015-07-19,102.596,0
Jazzi,Azza,97525169637363469294,20985600367,63860038,15549.105,souscription,LA MARSA,2015-08-05,108.735,143
Jazzi,Azza,99992079910766385100,67215371311,87177428,97161.085,souscription,SFAX II,2016-05-11,101.315,959
Jbali,Abdellatif,14665997202111409394,60760717296,93490611,17099.826,souscription,CENTRALE CUN,2017-02-18,103.011,166
Jbali,Abdellatif,14665997202111409394,60760717296,93490611,66098.884,souscription,CENTRALE CUN,2021-06-25,105.253,628
Jbali,Abdellatif,14665997202111409394,60760717296,93490611,81661.723,souscription,CENTRALE CUN,2022-07-21,106.469,767
Jbali,Abdellatif,14665997202111409394,60760717296,93490611,99742.078,souscription,CENTRALE CUN,2017-02-16,109.127,914
Jebali,Faten,08816926983010446882,7175754499,56609477,0.0,rachat,LA MARSA,2024-05-04,105.081,0
Jebali,Faten,08816926983010446882,7175754499,56609477,98718.528,souscription,LA MARSA,2019-09-09,108.244,912
Jebali,Faten,08816926983010446882,7175754499,56609477,49984.402,souscription,LA MARSA,2020-05-20,101.183,494
Jebali,Faten,08816926983010446882,7175754499,56609477,55760.04,souscription,LA MARSA,2024-01-20,106.82,522
Jebali,Faten,08816926983010446882,7175754499,56609477,61739.896,souscription,LA MARSA,2019-01-10,105.719,584
Jebali,Mohamed,26008725230400965116,83270406410,27214345,100889.91,souscription,MONASTIR,2023-01-18,101.909,990
Jebali,Mohamed,26008725230400965116,83270406410,27214345,52027.805,souscription,MONASTIR,2015-05-18,103.435,503
Jebali,Mohamed,26008725230400965116,83270406410,27214345,88796.404,souscription,MONASTIR,2018-01-09,105.836,839
Jebali,Mohamed,26008725230400965116,83270406410,27214345,99327.732,souscription,MONASTIR,2018-09-27,102.084,973
Jebali,Mohamed,26008725230400965116,83270406410,27214345,34667.96,souscription,MONASTIR,2015-09-22,105.695,328
Jemni,Hajer,65431954196589488048,39779578400,8928395,6778.189,souscription,MSAKEN,2024-07-03,101.167,67
Jemni,Hajer,65431954196589488048,39779578400,8928395,37459.271,souscription,MSAKEN,2025-09-22,100.427,373
Jemni,Hajer,65431954196589488048,39779578400,8928395,47843.4,rachat,MSAKEN,2019-12-22,108.735,440
Jemni,Hajer,65431954196589488048,39779578400,8928395,0.0,rachat,MSAKEN,2017-04-08,102.965,0
Jemâa,Mohamed,08452976094985790962,60570760821,75301532,0.0,rachat,EL MENZAH 4,2016-04-04,108.331,0
Jemâa,Mohamed,08452976094985790962,60570760821,75301532,0.0,rachat,EL MENZAH 4,2014-01-31,101.211,0
Jemâa,Mohamed,08452976094985790962,60570760821,75301532,0.0,rachat,EL MENZAH 4,2020-03-31,105.116,0
Jemâa,Mohamed,08452976094985790962,60570760821,75301532,0.0,rachat,EL MENZAH 4,2023-05-03,100.299,0
Jendoubi,Mohamed,68510109989762711926,11600684040,81775217,0.0,rachat,GABES,2023-10-06,108.756,0
Jendoubi,Mohamed,68510109989762711926,11600684040,81775217,7951.587,souscription,GABES,2018-11-14,100.653,79
Jendoubi,Mohamed,68510109989762711926,11600684040,81775217,76875.456,souscription,GABES,2018-05-22,102.228,752
Jendoubi,Mohamed,68510109989762711926,11600684040,81775217,39741.744,rachat,GABES,2020-06-11,108.584,366
Joud,Mohamed,84220712773345461696,77705872011,27787258,0.0,rachat,SOUSSE,2025-10-21,105.258,0
Joud,Mohamed,84220712773345461696,77705872011,27787258,65738.304,souscription,SOUSSE,2017-11-13,101.448,648
KECHICHE,HAJER,18336991225243279256,23659903521,17034937,50149.075,souscription,BEN AROUS,2023-04-02,105.577,475
KECHICHE,HAJER,18336991225243279256,23659903521,17034937,1627.185,rachat,BEN AROUS,2021-06-20,108.479,15
KECHICHE,HAJER,18336991225243279256,23659903521,17034937,48042.86,rachat,BEN AROUS,2018-03-27,104.441,460
KECHICHE,HAJER,18336991225243279256,23659903521,17034937,93511.39,souscription,BEN AROUS,2018-05-11,104.482,895
KHAIR,Nadia,35037020818313956229,2394469786,77443411,0.0,rachat,BEJA,2023-12-24,102.418,0
KHAIR,Nadia,35037020818313956229,2394469786,77443411,0.0,rachat,BEJA,2022-09-06,108.234,0
KHAIR,Nadia,35037020818313956229,2394469786,77443411,0.0,rachat,BEJA,2022-08-03,105.491,0
KHAIR,Nadia,35037020818313956229,2394469786,77443411,0.0,rachat,BEJA,2024-01-23,109.68,0
KHAIR,Nadia,35037020818313956229,2394469786,77443411,0.0,rachat,BEJA,2019-02-08,100.397,0
KHAMIS,FAISAL,11528303043776200256,10924037500,15201631,0.0,rachat,LES BERGES DU LAC,2017-01-04,110.777,0
KHAMIS,FAISAL,11528303043776200256,10924037500,15201631,0.0,rachat,LES BERGES DU LAC,2015-04-04,106.152,0
KHAMIS,FAISAL,11528303043776200256,10924037500,15201631,0.0,rachat,LES BERGES DU LAC,2020-11-18,106.102,0
KHAMIS,FAISAL,11528303043776200256,10924037500,15201631,20356.224,souscription,LES BERGES DU LAC,2014-05-12,106.022,192
KHAMIS,FAISAL,11528303043776200256,10924037500,15201631,20699.52,rachat,LES BERGES DU LAC,2021-03-07,107.81,192
KHATIR,HAMDIA,12440773692599804370,68703676236,30104627,59292.952,souscription,ARIANA,2022-07-27,104.389,568
KHATIR,HAMDIA,12440773692599804370,68703676236,30104627,48323.364,rachat,ARIANA,2016-12-12,110.076,439
KHATIR,HAMDIA,12440773692599804370,68703676236,30104627,13681.611,rachat,ARIANA,2023-10-05,106.059,129
KHATIR,HAMDIA,12440773692599804370,68703676236,30104627,1833.722,souscription,ARIANA,2018-04-26,107.866,17
KHATIR,HAMDIA,12440773692599804370,68703676236,30104627,1708.143,rachat,ARIANA,2023-09-22,100.479,17
KHOURY,HASSANE,27984812665519532104,73310368890,18799565,95087.04,souscription,DJERBA,2018-11-19,107.08,888
KHOURY,HASSANE,27984812665519532104,73310368890,18799565,52415.44,rachat,DJERBA,2014-02-23,103.18,508
KHOURY,HASSANE,27984812665519532104,73310368890,18799565,74349.394,souscription,DJERBA,2017-03-20,102.977,722
KHOURY,HASSANE,27984812665519532104,73310368890,18799565,67618.322,souscription,DJERBA,2023-09-06,109.238,619
KHOURY,HASSANE,27984812665519532104,73310368890,18799565,13235.14,rachat,DJERBA,2022-04-20,106.735,124
Kaabi,Boudour,02349832909569703410,2047082484,98496078,0.0,rachat,MSAKEN,2017-02-08,108.404,0
Kaabi,Boudour,07971677964086151061,61564839077,12132891,12787.44,souscription,NABEUL,2024-07-16,106.562,120
Kaabi,Boudour,07971677964086151061,61564839077,12132891,12713.52,rachat,NABEUL,2015-08-09,105.946,120
Kaabi,Boudour,17699155210548064412,67436057616,20900366,19802.664,souscription,ENNASR,2017-01-30,101.034,196
Kaabi,Boudour,17699155210548064412,67436057616,20900366,21009.632,rachat,ENNASR,2025-05-22,107.192,196
Kaabi,Boudour,43243737543338389596,65873805731,3444773,0.0,rachat,MONASTIR,2015-10-04,107.291,0
Kaabi,Boudour,43243737543338389596,65873805731,3444773,0.0,rachat,MONASTIR,2014-03-12,110.512,0
Kaabi,Boudour,43848818230008744822,73201225975,97020476,0.0,rachat,MANOUBA,2014-12-14,103.211,0
Kaabi,Boudour,64820383194283515281,26706822737,42179898,0.0,rachat,MANOUBA,2015-02-15,108.946,0
Kaabi,Boudour,64820383194283515281,26706822737,42179898,0.0,rachat,MANOUBA,2021-11-26,104.248,0
Kaabi,Boudour,64820383194283515281,26706822737,42179898,0.0,rachat,MANOUBA,2023-03-18,101.447,0
Kaabi,Boudour,64820383194283515281,26706822737,42179898,73959.424,souscription,MANOUBA,2021-02-09,105.056,704
Kaabi,Boudour,64820383194283515281,26706822737,42179898,53590.528,souscription,MANOUBA,2017-04-18,104.669,512
Kaabi,Boudour,89272537570500762586,15652972484,14700226,77148.72,souscription,MSAKEN,2025-06-13,107.151,720
Kaabi,Boudour,89272537570500762586,15652972484,14700226,12285.78,rachat,MSAKEN,2015-02-07,107.77,114
Kaabi,Boudour,97158057914542363891,43273792985,34120311,85832.32,souscription,SOUSSE,2018-05-04,106.624,805
Kaddour,Hamadi,95866768856180025418,72140370435,46264955,47350.268,souscription,MOKNINE,2021-07-21,109.102,434
Kaddour,Hamadi,95866768856180025418,72140370435,46264955,80669.05,souscription,MOKNINE,2024-08-17,104.765,770
Kaddour,Hamadi,95866768856180025418,72140370435,46264955,64967.94,souscription,MOKNINE,2020-05-13,104.787,620
Kaddour,Hamadi,95866768856180025418,72140370435,46264955,52745.184,souscription,MOKNINE,2021-04-19,107.424,491
Kaddour,Mohamed,49008169367403929499,41786836442,60214144,0.0,rachat,SFAX,2019-05-13,109.695,0
Kaddour,Mohamed,49008169367403929499,41786836442,60214144,0.0,rachat,SFAX,2020-09-29,107.405,0
Kaddour,Mohamed,49008169367403929499,41786836442,60214144,0.0,rachat,SFAX,2024-11-17,107.183,0
Kaddour,Mohamed,49008169367403929499,41786836442,60214144,0.0,rachat,SFAX,2020-08-02,110.809,0
Kalââ,Ali,55440941623223403796,17811983485,48237228,0.0,rachat,KAIROUAN,2022-06-01,107.653,0
Kalââ,Ali,55440941623223403796,17811983485,48237228,25701.97,souscription,KAIROUAN,2025-03-30,104.906,245
Kalââ,Ali,55440941623223403796,17811983485,48237228,33970.778,souscription,KAIROUAN,2022-11-28,110.654,307
Kalââ,Ali,55440941623223403796,17811983485,48237228,56872.56,rachat,KAIROUAN,2016-03-30,103.03,552
Kalââ,Ali,55440941623223403796,17811983485,48237228,82749.789,souscription,KAIROUAN,2019-01-06,105.683,783
Kamoun,ميمون,48303540359938478945,41567576158,47174793,0.0,rachat,ENNASR,2019-10-21,105.364,0
Kamoun,ميمون,48303540359938478945,41567576158,47174793,0.0,rachat,ENNASR,2014-11-03,103.587,0
Kamoun,ميمون,48303540359938478945,41567576158,47174793,0.0,rachat,ENNASR,2021-06-03,105.385,0
Kamoun,ميمون,48303540359938478945,41567576158,47174793,0.0,rachat,ENNASR,2016-01-16,104.008,0
Kamoun,ميمون,48303540359938478945,41567576158,47174793,13948.488,souscription,ENNASR,2017-08-25,101.076,138
Kanoun,Asma,77651581045276160865,43387996238,28363561,0.0,rachat,SOUSSE SAHLOUL,2025-03-25,103.023,0
Kanoun,Salmen,01046790649026906400,39923931444,22758870,0.0,rachat,BARDO,2020-04-25,107.143,0
Kanoun,Salmen,04880707047580809920,2845304445,68645360,17911.555,souscription,BOUMHEL,2021-10-12,103.535,173
Kanoun,Salmen,18160647396543644014,15946647954,27065184,63774.28,souscription,EL MENZAH 4,2025-03-10,104.548,610
Kanoun,Salmen,22492797139033982188,86469846803,65015040,23815.284,souscription,LAC II,2020-01-01,104.453,228
Kanoun,Salmen,24232307361151513672,60890467131,55278510,89274.925,souscription,LA MARSA,2017-01-06,108.475,823
Kanoun,Salmen,34639096117999491475,75746763495,76628577,0.0,rachat,MSAKEN,2018-09-30,109.924,0
Kanoun,Salmen,34639096117999491475,75746763495,76628577,0.0,rachat,MSAKEN,2025-03-21,110.072,0
Kanoun,Salmen,34639096117999491475,75746763495,76628577,0.0,rachat,MSAKEN,2017-12-22,101.343,0
Kanoun,Salmen,34639096117999491475,75746763495,76628577,0.0,rachat,MSAKEN,2024-10-03,103.071,0
Kanoun,Salmen,35421808065622031972,26764978680,73724262,0.0,rachat,KAIROUAN,2014-10-15,105.834,0
Kanoun,Salmen,35969839270801786265,42977620405,97987913,99652.929,souscription,KRAM,2025-08-17,102.841,969
Kanoun,Salmen,63870117039486786449,2890176893,95529834,0.0,rachat,KAIROUAN,2024-09-04,100.115,0
Kanoun,Salmen,63870117039486786449,2890176893,95529834,0.0,rachat,KAIROUAN,2015-04-18,101.256,0
Kanoun,Salmen,72404572298336175284,6496072622,65577509,23801.4,souscription,MSAKEN,2022-12-24,105.784,225
Kanoun,Salmen,77651581045276160865,43387996238,28363561,0.0,rachat,SOUSSE SAHLOUL,2022-09-23,107.778,0
Kanoun,Salmen,79969454614928592632,58241735540,93040044,39557.6,souscription,DJERBA,2015-11-18,100.4,394
Kanoun,Salmen,85574225155767852920,23369794962,12857740,73864.82,souscription,ENNASR,2017-06-18,110.246,670
Kanoun,Salmen,87897275552903959166,46401456198,89492250,0.0,rachat,BEN AROUS,2018-08-28,105.832,0
Kanoun,Salmen,97525169637363469294,20985600367,63860038,10719.696,souscription,LA MARSA,2025-05-25,103.074,104
Kanoun,Salmen,99992079910766385100,67215371311,87177428,74754.904,souscription,SFAX II,2022-04-02,107.716,694
Kanoun,Younes,56156991196072585868,18236977369,29009011,0.0,rachat,MEGRINE,2020-10-15,106.336,0
Kanoun,Younes,56156991196072585868,18236977369,29009011,7665.808,souscription,MEGRINE,2024-07-30,103.592,74
Kanoun,Younes,56156991196072585868,18236977369,29009011,7823.65,rachat,MEGRINE,2015-11-25,105.725,74
Kanoun,Younes,56156991196072585868,18236977369,29009011,0.0,rachat,MEGRINE,2024-12-17,105.103,0
Kanoun,Younes,56156991196072585868,18236977369,29009011,12430.208,souscription,MEGRINE,2018-11-20,110.984,112
Khadher,Ahmed,04531306118418802369,73913123398,84199620,68954.644,souscription,CENTRALE CUN,2025-06-08,102.764,671
Khadher,Ahmed,04531306118418802369,73913123398,84199620,61921.467,rachat,CENTRALE CUN,2020-09-20,102.689,603
Khadher,Ahmed,04531306118418802369,73913123398,84199620,10306.075,souscription,CENTRALE CUN,2021-05-03,108.485,95
Khadher,Ahmed,04531306118418802369,73913123398,84199620,45668.84,souscription,CENTRALE CUN,2025-12-19,108.22,422
Khadher,Ahmed,04531306118418802369,73913123398,84199620,63192.285,rachat,CENTRALE CUN,2015-09-02,108.021,585
Khaled,Hatem,21492273320706433750,86973752626,58189958,74476.766,souscription,MEGRINE,2021-08-11,100.373,742
Khaled,Hatem,21492273320706433750,86973752626,58189958,81825.775,souscription,MEGRINE,2024-02-12,110.725,739
Khaled,Hatem,21492273320706433750,86973752626,58189958,9119.474,souscription,MEGRINE,2022-04-25,100.214,91
Khaled,Hatem,21492273320706433750,86973752626,58189958,17317.28,souscription,MEGRINE,2022-09-05,108.233,160
Khaled,Hatem,32072132021758792464,61123579963,13668265,47231.952,souscription,BEJA,2017-01-15,101.793,464
Khaled,Hatem,32072132021758792464,61123579963,13668265,95997.24,souscription,BEJA,2019-11-25,108.105,888
Khaled,Hatem,32072132021758792464,61123579963,13668265,82704.116,rachat,BEJA,2023-02-24,110.567,748
Khaled,Hatem,32072132021758792464,61123579963,13668265,47210.608,souscription,BEJA,2018-11-14,101.747,464
Khaled,Hatem,32072132021758792464,61123579963,13668265,44344.132,rachat,BEJA,2016-02-26,109.222,406
Khaled,Hatem,65462081927982560634,55947465682,10114803,0.0,rachat,DJERBA,2017-02-16,105.545,0
Khaled,Hatem,65462081927982560634,55947465682,10114803,0.0,rachat,DJERBA,2024-11-21,106.226,0
Khaled,Hatem,65462081927982560634,55947465682,10114803,0.0,rachat,DJERBA,2019-11-23,109.375,0
Khaled,Hatem,65462081927982560634,55947465682,10114803,0.0,rachat,DJERBA,2015-06-23,103.405,0
Kharrat,Mohamed,92708891376046308417,57779669381,77521509,0.0,rachat,KRAM,2020-03-12,104.223,0
Kharrat,Mohamed,92708891376046308417,57779669381,77521509,22363.094,souscription,KRAM,2018-03-04,102.583,218
Kharrat,Mohamed,92708891376046308417,57779669381,77521509,22121.332,rachat,KRAM,2016-03-25,101.474,218
Kharrat,Mohamed,92708891376046308417,57779669381,77521509,28456.68,souscription,KRAM,2023-10-28,101.631,280
Kharrat,Mohamed,92708891376046308417,57779669381,77521509,59149.286,souscription,KRAM,2025-05-10,101.806,581
Kharrat,Nabil,97090374154128665737,54180103344,32865674,0.0,rachat,SOUSSE SAHLOUL,2015-10-19,110.162,0
Kharrat,Nabil,97090374154128665737,54180103344,32865674,0.0,rachat,SOUSSE SAHLOUL,2016-10-22,106.457,0
Kharrat,Nabil,97090374154128665737,54180103344,32865674,3301.452,souscription,SOUSSE SAHLOUL,2020-02-27,100.044,33
Kharrat,Nabil,97090374154128665737,54180103344,32865674,3464.802,rachat,SOUSSE SAHLOUL,2017-03-12,104.994,33
Kharrat,Nabil,97090374154128665737,54180103344,32865674,25568.954,souscription,SOUSSE SAHLOUL,2018-07-19,109.738,233
Kharrat,Najet,51253843159162847597,20162649742,35755938,0.0,rachat,KAIROUAN,2017-12-26,103.959,0
Kharrat,Najet,51253843159162847597,20162649742,35755938,0.0,rachat,KAIROUAN,2016-12-06,102.791,0
Kharrat,Najet,51253843159162847597,20162649742,35755938,830.048,souscription,KAIROUAN,2025-09-01,103.756,8
Kharrat,Najet,51253843159162847597,20162649742,35755938,836.712,rachat,KAIROUAN,2020-09-12,104.589,8
Khayat,Salwa,61570844451537887293,70939484239,60296564,42260.724,souscription,CENTRALE CUN,2014-09-26,106.719,396
Khayat,Salwa,61570844451537887293,70939484239,60296564,18009.72,rachat,CENTRALE CUN,2019-11-05,100.054,180
Khayat,Salwa,61570844451537887293,70939484239,60296564,22376.736,rachat,CENTRALE CUN,2016-01-31,103.596,216
Khayat,Salwa,61570844451537887293,70939484239,60296564,9649.625,souscription,CENTRALE CUN,2018-01-22,101.575,95
Khelifi,Mohamed,60019208974145038140,39945311210,49753335,0.0,rachat,MANOUBA,2025-12-26,104.921,0
Khelifi,Mohamed,60019208974145038140,39945311210,49753335,0.0,rachat,MANOUBA,2025-02-23,106.917,0
Khelifi,Mohamed,60019208974145038140,39945311210,49753335,0.0,rachat,MANOUBA,2014-12-23,106.987,0
Khelifi,Mohamed,60019208974145038140,39945311210,49753335,56047.329,souscription,MANOUBA,2021-06-07,110.547,507
Kouki,Mohamed,21187030031281301490,10195445968,32301865,0.0,rachat,L'AOUINA,2022-10-05,109.45,0
Kouki,Mohamed,21187030031281301490,10195445968,32301865,0.0,rachat,L'AOUINA,2019-07-06,105.622,0
Kouki,Mohamed,21187030031281301490,10195445968,32301865,50857.981,souscription,L'AOUINA,2022-11-23,110.321,461
Kouki,Mohamed,21187030031281301490,10195445968,32301865,1060.28,souscription,L'AOUINA,2024-01-18,106.028,10
LAM,ESSAY,89150212495893651976,96214248903,18052476,100954.05,souscription,KRAM,2021-03-01,103.225,978
LAM,ESSAY,89150212495893651976,96214248903,18052476,53946.252,souscription,KRAM,2023-06-03,104.547,516
LAM,ESSAY,89150212495893651976,96214248903,18052476,64744.11,souscription,KRAM,2019-07-25,107.37,603
LAM,ESSAY,89150212495893651976,96214248903,18052476,81194.048,souscription,KRAM,2019-06-07,110.318,736
LAM,ESSAY,89150212495893651976,96214248903,18052476,29529.99,souscription,KRAM,2025-11-23,103.614,285
LEBRIHI,Imed,53968447679182551689,86039032105,46098047,35936.361,souscription,MSAKEN,2017-04-20,103.563,347
LEBRIHI,Imed,53968447679182551689,86039032105,46098047,18914.464,rachat,MSAKEN,2020-02-24,102.796,184
LEBRIHI,Imed,53968447679182551689,86039032105,46098047,16816.71,rachat,MSAKEN,2023-09-28,103.17,163
LEBRIHI,Imed,53968447679182551689,86039032105,46098047,17913.126,souscription,MSAKEN,2024-03-28,102.949,174
LESCOURJE,FAIEZ,74978361576676469246,70920898670,55523217,33935.801,souscription,LAC II,2014-04-03,107.053,317
LESCOURJE,FAIEZ,74978361576676469246,70920898670,55523217,36165.518,souscription,LAC II,2024-12-20,101.021,358
LESCOURJE,FAIEZ,74978361576676469246,70920898670,55523217,51839.854,souscription,LAC II,2019-09-05,109.598,473
LESCOURJE,FAIEZ,74978361576676469246,70920898670,55523217,96767.303,rachat,LAC II,2018-05-12,110.339,877
LESCOURJE,FAIEZ,74978361576676469246,70920898670,55523217,28791.311,rachat,LAC II,2018-11-08,106.241,271
Labidi,Hatem,86674408582419471739,95102436376,99495324,0.0,rachat,MONTPLAISIR,2016-08-26,100.633,0
Labidi,Hatem,86674408582419471739,95102436376,99495324,89432.154,souscription,MONTPLAISIR,2016-10-12,101.397,882
Labidi,Hatem,86674408582419471739,95102436376,99495324,30917.07,souscription,MONTPLAISIR,2016-08-04,109.635,282
Labidi,Hatem,86674408582419471739,95102436376,99495324,106837.044,souscription,MONTPLAISIR,2015-06-06,108.354,986
Labyedh,Slimen,07971677964086151061,61564839077,12132891,50600.596,souscription,NABEUL,2020-02-02,100.798,502
Labyedh,Slimen,07971677964086151061,61564839077,12132891,54750.63,rachat,NABEUL,2022-12-22,109.065,502
Labyedh,Slimen,07971677964086151061,61564839077,12132891,0.0,rachat,NABEUL,2020-02-06,100.842,0
Louati,Yasmine,19943033930823465470,13352171762,94957532,0.0,rachat,BEN AROUS,2023-05-14,104.637,0
Louati,Yasmine,19943033930823465470,13352171762,94957532,99621.43,souscription,BEN AROUS,2015-10-11,108.995,914
Louati,Yasmine,19943033930823465470,13352171762,94957532,96419.128,souscription,BEN AROUS,2019-02-27,103.454,932
